order_id,order_date,shipping_mode,product_category,product_subcategory,weight_kg,distance_km,shipping_cost,expected_delivery_date,actual_delivery_date,delay_days,is_delayed,warehouse_region,customer_segment
ORDER-01236,2023-08-11,Second Class,Office Supplies,Storage,20.1,29.4,45.34,2023-08-12,2023-08-13,1,1,West,Home Office
ORDER-01237,2024-03-23,Second Class,Office Supplies,Paper,10.36,6.2,12.42,2024-03-27,2024-03-28,1,1,South,Home Office
ORDER-01238,2023-12-31,Standard Class,Office Supplies,Binders,21.53,126.2,148.89,2024-01-01,2024-01-02,1,1,West,Consumer
ORDER-01239,2023-11-22,Standard Class,Furniture,Furnishings,19.58,341.9,353.5,2023-11-26,2023-11-26,0,0,East,Home Office
ORDER-01240,2024-04-11,Second Class,Furniture,Tables,45.81,65.0,193.94,2024-04-19,2024-04-19,0,0,South,Consumer
ORDER-01241,2024-02-18,First Class,Office Supplies,Pens,38.22,61.3,203.6,2024-02-19,2024-02-21,2,1,North,Home Office
ORDER-01242,2024-03-30,Standard Class,Furniture,Furnishings,25.5,208.4,283.23,2024-04-06,2024-04-06,0,0,South,Corporate
ORDER-01243,2023-08-21,Second Class,Furniture,Chairs,49.42,325.7,976.04,2023-08-26,2023-08-27,1,1,North,Home Office
ORDER-01244,2023-08-12,Standard Class,Technology,Machines,23.53,357.5,426.54,2023-08-13,2023-08-14,1,1,North,Home Office
ORDER-01245,2024-02-16,First Class,Office Supplies,Binders,3.38,93.3,39.57,2024-02-21,2024-02-21,0,0,East,Home Office
ORDER-01246,2023-12-01,Standard Class,Office Supplies,Paper,13.48,44.4,37.76,2023-12-10,2023-12-10,0,0,West,Corporate
ORDER-01247,2023-08-10,First Class,Technology,Machines,22.09,470.5,845.0,2023-08-15,2023-08-16,1,1,West,Consumer
ORDER-01248,2023-02-06,Standard Class,Technology,Machines,8.27,134.0,71.5,2023-02-07,2023-02-08,1,1,South,Home Office
ORDER-01249,2023-10-05,Standard Class,Office Supplies,Storage,47.4,427.4,1029.69,2023-10-09,2023-10-10,1,1,West,Home Office
ORDER-01250,2023-07-15,Standard Class,Technology,Machines,38.46,432.4,841.03,2023-07-16,2023-07-18,2,1,East,Corporate
ORDER-01251,2024-04-28,Standard Class,Office Supplies,Paper,13.78,387.4,279.61,2024-05-08,2024-05-10,2,1,South,Consumer
ORDER-01252,2023-08-30,Second Class,Office Supplies,Binders,29.74,88.6,172.41,2023-09-04,2023-09-04,0,0,South,Home Office
ORDER-01253,2023-11-20,Standard Class,Office Supplies,Storage,36.21,411.8,762.86,2023-11-22,2023-11-23,1,1,South,Corporate
ORDER-01254,2023-07-11,First Class,Office Supplies,Paper,47.09,385.8,1469.81,2023-07-12,2023-07-14,2,1,West,Consumer
ORDER-01255,2023-01-17,Standard Class,Office Supplies,Binders,44.14,300.4,682.8,2023-01-21,2023-01-22,1,1,West,Consumer
ORDER-01256,2024-06-07,Standard Class,Office Supplies,Storage,26.0,171.9,228.59,2024-06-11,2024-06-12,1,1,West,Home Office
ORDER-01257,2024-02-05,Standard Class,Furniture,Tables,38.85,134.9,273.61,2024-02-08,2024-02-08,0,0,South,Home Office
ORDER-01258,2023-01-22,Standard Class,Office Supplies,Binders,28.33,65.3,101.34,2023-02-01,2023-02-01,0,0,South,Home Office
ORDER-01259,2024-04-18,Standard Class,Furniture,Chairs,27.86,257.3,365.22,2024-04-27,2024-04-27,0,0,North,Home Office
ORDER-01260,2023-04-30,Standard Class,Office Supplies,Binders,6.18,294.7,109.74,2023-05-04,2023-05-04,0,0,North,Corporate
ORDER-01261,2023-07-29,Standard Class,Office Supplies,Paper,6.74,182.9,81.61,2023-07-30,2023-07-31,1,1,West,Corporate
ORDER-01262,2023-11-02,Standard Class,Technology,Machines,26.71,240.3,328.63,2023-11-08,2023-11-08,0,0,South,Home Office
ORDER-01263,2023-09-27,Second Class,Technology,Accessories,13.81,184.9,158.78,2023-10-02,2023-10-02,0,0,West,Consumer
ORDER-01264,2023-10-12,Second Class,Technology,Accessories,1.54,322.3,38.91,2023-10-15,2023-10-16,1,1,West,Home Office
ORDER-01265,2023-08-15,Standard Class,Office Supplies,Pens,36.28,451.1,835.82,2023-08-23,2023-08-24,1,1,North,Consumer
ORDER-01266,2024-01-16,Standard Class,Technology,Machines,2.11,86.1,18.49,2024-01-22,2024-01-25,3,1,East,Consumer
ORDER-01267,2024-04-04,Same Day,Office Supplies,Storage,29.97,193.8,586.67,2024-04-05,2024-04-05,0,0,West,Consumer
ORDER-01268,2023-01-07,Second Class,Furniture,Bookcases,27.19,74.7,127.65,2023-01-09,2023-01-10,1,1,East,Corporate
ORDER-01269,2023-01-29,Second Class,Furniture,Bookcases,48.46,314.3,925.27,2023-02-04,2023-02-05,1,1,East,Consumer
ORDER-01270,2023-02-02,Standard Class,Furniture,Chairs,24.47,365.8,466.53,2023-02-07,2023-02-12,5,1,South,Consumer
ORDER-01271,2023-03-20,First Class,Office Supplies,Paper,3.65,466.3,145.45,2023-03-24,2023-03-25,1,1,South,Corporate
ORDER-01272,2024-04-03,First Class,Office Supplies,Binders,27.81,143.0,329.55,2024-04-04,2024-04-04,0,0,West,Consumer
ORDER-01273,2024-06-21,Second Class,Technology,Accessories,42.13,475.4,1208.25,2024-06-26,2024-06-28,2,1,North,Consumer
ORDER-01274,2024-04-26,Same Day,Furniture,Tables,49.84,36.3,193.32,2024-04-27,2024-04-28,1,1,North,Home Office
ORDER-01275,2024-03-05,Standard Class,Furniture,Tables,21.8,303.5,346.26,2024-03-11,2024-03-12,1,1,West,Consumer
ORDER-01276,2023-10-12,Standard Class,Technology,Phones,16.35,33.3,36.29,2023-10-15,2023-10-16,1,1,West,Consumer
ORDER-01277,2024-05-30,First Class,Furniture,Furnishings,45.38,447.4,1633.69,2024-06-04,2024-06-04,0,0,North,Consumer
ORDER-01278,2023-04-09,First Class,Office Supplies,Binders,9.97,267.3,230.83,2023-04-10,2023-04-12,2,1,East,Consumer
ORDER-01279,2024-02-01,Standard Class,Office Supplies,Storage,30.96,336.3,525.75,2024-02-04,2024-02-06,2,1,West,Consumer
ORDER-01280,2024-05-03,Standard Class,Office Supplies,Binders,20.58,416.6,443.23,2024-05-05,2024-05-10,5,1,East,Corporate
ORDER-01281,2023-02-08,Standard Class,Furniture,Bookcases,2.53,79.4,20.95,2023-02-13,2023-02-13,0,0,West,Consumer
ORDER-01282,2023-09-28,Standard Class,Furniture,Tables,17.69,24.1,30.79,2023-09-29,2023-09-30,1,1,West,Consumer
ORDER-01283,2023-06-06,First Class,Furniture,Tables,13.63,440.0,494.64,2023-06-10,2023-06-11,1,1,East,Corporate
ORDER-01284,2023-03-16,Second Class,Office Supplies,Binders,34.46,160.9,350.2,2023-03-17,2023-03-21,4,1,East,Corporate
ORDER-01285,2023-05-10,Standard Class,Office Supplies,Paper,47.47,68.8,176.67,2023-05-18,2023-05-21,3,1,North,Consumer
ORDER-01286,2023-03-25,Standard Class,Furniture,Bookcases,13.77,236.9,168.57,2023-03-28,2023-03-29,1,1,West,Consumer
ORDER-01287,2023-01-22,Standard Class,Office Supplies,Binders,40.67,301.2,624.41,2023-01-26,2023-01-28,2,1,South,Consumer
ORDER-01288,2024-04-03,Standard Class,Technology,Accessories,3.24,20.3,15.23,2024-04-08,2024-04-08,0,0,South,Home Office
ORDER-01289,2024-06-22,Second Class,Furniture,Furnishings,27.14,141.1,242.92,2024-06-27,2024-06-27,0,0,West,Home Office
ORDER-01290,2024-01-17,Same Day,Office Supplies,Pens,3.99,21.2,23.52,2024-01-18,2024-01-18,0,0,West,Consumer
ORDER-01291,2024-03-15,First Class,Office Supplies,Binders,46.73,213.1,801.94,2024-03-16,2024-03-18,2,1,West,Corporate
ORDER-01292,2023-01-21,Standard Class,Furniture,Furnishings,38.43,448.1,873.55,2023-01-31,2023-02-01,1,1,East,Consumer
ORDER-01293,2023-10-30,First Class,Office Supplies,Storage,33.07,491.4,1313.87,2023-11-01,2023-11-07,6,1,South,Corporate
ORDER-01294,2023-03-25,First Class,Office Supplies,Paper,41.28,320.3,1067.91,2023-03-26,2023-03-28,2,1,South,Corporate
ORDER-01295,2024-03-28,First Class,Technology,Machines,32.55,85.0,236.37,2024-03-31,2024-04-02,2,1,South,Corporate
ORDER-01296,2024-01-22,Standard Class,Technology,Accessories,48.46,453.4,1107.01,2024-01-23,2024-01-24,1,1,West,Consumer
ORDER-01297,2024-05-21,Standard Class,Office Supplies,Paper,35.84,260.5,476.58,2024-05-23,2024-05-27,4,1,East,Consumer
ORDER-01298,2023-09-14,Standard Class,Technology,Phones,46.27,81.1,207.07,2023-09-24,2023-09-24,0,0,West,Corporate
ORDER-01299,2024-06-10,Standard Class,Office Supplies,Binders,26.1,461.3,612.22,2024-06-13,2024-06-14,1,1,North,Home Office
ORDER-01300,2023-06-11,Standard Class,Office Supplies,Pens,6.29,379.9,129.68,2023-06-22,2023-06-24,2,1,North,Home Office
ORDER-01301,2023-06-12,Standard Class,Office Supplies,Storage,26.64,367.2,503.05,2023-06-19,2023-06-21,2,1,South,Home Office
ORDER-01302,2024-06-07,Standard Class,Furniture,Chairs,6.78,356.0,140.25,2024-06-09,2024-06-09,0,0,West,Corporate
ORDER-01303,2023-09-28,First Class,Technology,Copiers,29.83,104.2,268.41,2023-10-01,2023-10-01,0,0,North,Consumer
ORDER-01304,2024-05-06,Standard Class,Office Supplies,Binders,24.38,109.4,147.05,2024-05-08,2024-05-10,2,1,North,Corporate
ORDER-01305,2023-07-27,Standard Class,Office Supplies,Storage,31.32,345.7,546.38,2023-07-28,2023-07-29,1,1,West,Home Office
ORDER-01306,2024-06-22,Same Day,Technology,Machines,1.0,113.8,29.89,2024-06-24,2024-06-25,1,1,East,Consumer
ORDER-01307,2023-03-01,Same Day,Furniture,Chairs,10.14,222.1,238.76,2023-03-02,2023-03-02,0,0,West,Corporate
ORDER-01308,2024-03-05,First Class,Office Supplies,Storage,24.82,392.1,789.04,2024-03-06,2024-03-06,0,0,West,Corporate
ORDER-01309,2023-11-05,Same Day,Furniture,Furnishings,47.55,393.1,1886.63,2023-11-06,2023-11-07,1,1,East,Home Office
ORDER-01310,2024-06-03,Second Class,Technology,Machines,19.49,229.4,279.26,2024-06-04,2024-06-04,0,0,South,Corporate
ORDER-01311,2023-01-27,Same Day,Technology,Machines,21.51,397.1,859.67,2023-01-28,2023-01-28,0,0,South,Consumer
ORDER-01312,2023-07-18,Standard Class,Office Supplies,Binders,35.88,420.1,770.98,2023-07-24,2023-07-25,1,1,South,Home Office
ORDER-01313,2024-01-22,Standard Class,Office Supplies,Pens,30.39,329.1,513.26,2024-01-31,2024-02-02,2,1,East,Home Office
ORDER-01314,2023-12-15,Standard Class,Office Supplies,Binders,15.3,118.1,100.42,2023-12-18,2023-12-18,0,0,North,Consumer
ORDER-01315,2024-06-19,Standard Class,Technology,Accessories,20.84,140.6,155.27,2024-06-20,2024-06-21,1,1,East,Home Office
ORDER-01316,2024-01-13,Standard Class,Office Supplies,Paper,11.28,160.8,104.6,2024-01-19,2024-01-20,1,1,West,Corporate
ORDER-01317,2024-06-10,Second Class,Office Supplies,Storage,48.32,62.8,190.19,2024-06-12,2024-06-17,5,1,East,Corporate
ORDER-01318,2023-06-02,First Class,Technology,Accessories,6.97,140.2,88.03,2023-06-03,2023-06-03,0,0,North,Home Office
ORDER-01319,2023-07-25,Second Class,Furniture,Furnishings,18.91,108.7,137.88,2023-07-27,2023-07-30,3,1,North,Consumer
ORDER-01320,2024-03-30,Standard Class,Furniture,Tables,1.78,230.4,38.73,2024-04-03,2024-04-03,0,0,West,Corporate
ORDER-01321,2023-09-30,First Class,Office Supplies,Binders,11.48,454.7,430.59,2023-10-05,2023-10-06,1,1,South,Consumer
ORDER-01322,2023-08-24,Second Class,Technology,Phones,39.13,56.7,149.51,2023-08-27,2023-08-29,2,1,North,Corporate
ORDER-01323,2024-06-04,Standard Class,Office Supplies,Pens,10.46,361.5,205.51,2024-06-09,2024-06-10,1,1,North,Corporate
ORDER-01324,2024-05-15,Second Class,Furniture,Bookcases,4.46,345.2,107.34,2024-05-19,2024-05-20,1,1,North,Home Office
ORDER-01325,2023-04-27,Standard Class,Office Supplies,Binders,23.99,52.4,71.54,2023-04-30,2023-04-30,0,0,West,Home Office
ORDER-01326,2024-01-21,Standard Class,Office Supplies,Paper,0.99,461.7,40.86,2024-01-27,2024-01-28,1,1,North,Consumer
ORDER-01327,2023-12-10,Same Day,Furniture,Furnishings,4.7,286.4,146.15,2023-12-11,2023-12-11,0,0,South,Home Office
ORDER-01328,2024-01-30,Standard Class,Office Supplies,Storage,40.48,185.0,380.1,2024-02-06,2024-02-08,2,1,West,Corporate
ORDER-01329,2023-03-05,Standard Class,Technology,Accessories,38.69,379.5,742.81,2023-03-11,2023-03-11,0,0,South,Corporate
ORDER-01330,2023-03-13,First Class,Office Supplies,Pens,45.8,132.4,501.6,2023-03-15,2023-03-15,0,0,North,Consumer
ORDER-01331,2023-10-01,First Class,Office Supplies,Paper,42.8,348.3,1198.62,2023-10-02,2023-10-06,4,1,North,Consumer
ORDER-01332,2023-11-16,Standard Class,Office Supplies,Pens,34.32,24.7,49.6,2023-11-21,2023-11-21,0,0,South,Corporate
ORDER-01333,2023-12-04,Standard Class,Furniture,Furnishings,3.09,420.5,80.38,2023-12-05,2023-12-07,2,1,West,Home Office
ORDER-01334,2024-01-01,Standard Class,Technology,Copiers,39.25,226.8,463.48,2024-01-03,2024-01-07,4,1,West,Home Office
ORDER-01335,2024-05-09,Second Class,Office Supplies,Storage,42.35,320.2,828.13,2024-05-11,2024-05-12,1,1,South,Consumer
ORDER-01336,2023-06-15,Standard Class,Office Supplies,Paper,40.05,114.5,237.62,2023-06-22,2023-06-26,4,1,North,Consumer
ORDER-01337,2024-06-27,Standard Class,Office Supplies,Paper,25.67,340.2,442.45,2024-07-05,2024-07-07,2,1,East,Corporate
ORDER-01338,2023-01-11,Same Day,Office Supplies,Binders,12.03,387.3,480.15,2023-01-12,2023-01-13,1,1,South,Corporate
ORDER-01339,2023-10-28,Second Class,Office Supplies,Binders,42.34,239.2,613.37,2023-10-29,2023-10-31,2,1,South,Consumer
ORDER-01340,2023-04-12,Standard Class,Furniture,Bookcases,36.49,310.8,581.25,2023-04-21,2023-04-22,1,1,South,Corporate
ORDER-01341,2024-02-29,Second Class,Technology,Phones,49.05,230.9,687.92,2024-03-01,2024-03-03,2,1,North,Consumer
ORDER-01342,2024-01-27,Second Class,Technology,Phones,8.21,447.6,239.06,2024-01-28,2024-01-31,3,1,West,Consumer
ORDER-01343,2023-08-02,Standard Class,Office Supplies,Binders,11.67,251.4,158.82,2023-08-10,2023-08-10,0,0,North,Home Office
ORDER-01344,2023-03-29,Standard Class,Technology,Machines,10.98,421.7,239.87,2023-03-30,2023-04-02,3,1,South,Consumer
ORDER-01345,2024-02-05,First Class,Furniture,Bookcases,39.73,401.7,1294.56,2024-02-07,2024-02-08,1,1,North,Corporate
ORDER-01346,2023-02-15,Standard Class,Office Supplies,Pens,9.75,208.2,110.31,2023-02-20,2023-02-22,2,1,North,Home Office
ORDER-01347,2024-04-07,Second Class,Office Supplies,Binders,3.8,118.9,36.71,2024-04-12,2024-04-14,2,1,South,Home Office
ORDER-01348,2023-11-06,Standard Class,Office Supplies,Paper,49.93,206.0,531.79,2023-11-11,2023-11-16,5,1,North,Corporate
ORDER-01349,2023-03-27,Standard Class,Office Supplies,Binders,1.73,414.0,45.44,2023-04-02,2023-04-03,1,1,East,Corporate
ORDER-01350,2023-04-02,Standard Class,Office Supplies,Binders,41.84,117.7,257.38,2023-04-09,2023-04-10,1,1,North,Corporate
ORDER-01351,2023-08-30,Standard Class,Furniture,Tables,18.59,264.6,256.16,2023-09-06,2023-09-07,1,1,North,Consumer
ORDER-01352,2023-01-02,Standard Class,Office Supplies,Binders,42.16,404.0,858.38,2023-01-03,2023-01-05,2,1,West,Home Office
ORDER-01353,2023-08-13,Standard Class,Furniture,Furnishings,27.95,180.0,257.13,2023-08-16,2023-08-17,1,1,West,Consumer
ORDER-01354,2023-04-26,First Class,Technology,Machines,45.13,322.9,1181.67,2023-04-28,2023-05-02,4,1,South,Consumer
ORDER-01355,2023-04-13,Same Day,Furniture,Chairs,46.35,126.6,601.47,2023-04-14,2023-04-14,0,0,South,Consumer
ORDER-01356,2023-07-13,First Class,Furniture,Tables,0.95,59.1,13.73,2023-07-18,2023-07-19,1,1,West,Consumer
ORDER-01357,2023-06-15,First Class,Office Supplies,Storage,4.23,398.2,144.18,2023-06-16,2023-06-19,3,1,East,Home Office
ORDER-01358,2023-03-31,Standard Class,Office Supplies,Paper,12.89,54.0,53.98,2023-04-02,2023-04-04,2,1,North,Home Office
ORDER-01359,2023-05-02,Same Day,Technology,Accessories,33.63,139.3,488.28,2023-05-03,2023-05-04,1,1,East,Consumer
ORDER-01360,2023-05-23,Standard Class,Office Supplies,Pens,44.47,428.3,964.43,2023-05-24,2023-05-27,3,1,East,Corporate
ORDER-01361,2023-04-16,Same Day,Office Supplies,Storage,23.27,176.5,427.75,2023-04-17,2023-04-17,0,0,West,Home Office
ORDER-01362,2024-03-03,Same Day,Technology,Phones,30.55,486.7,1502.92,2024-03-04,2024-03-06,2,1,South,Consumer
ORDER-01363,2023-11-01,First Class,Office Supplies,Pens,9.83,490.0,394.8,2023-11-03,2023-11-04,1,1,North,Corporate
ORDER-01364,2023-11-13,Same Day,Furniture,Tables,40.35,137.8,561.9,2023-11-14,2023-11-14,0,0,South,Corporate
ORDER-01365,2023-01-09,Second Class,Office Supplies,Binders,48.38,25.3,80.58,2023-01-16,2023-01-18,2,1,East,Consumer
ORDER-01366,2023-03-14,Standard Class,Technology,Accessories,13.8,354.0,261.83,2023-03-16,2023-03-18,2,1,East,Home Office
ORDER-01367,2023-12-25,Standard Class,Office Supplies,Storage,24.99,228.2,301.1,2023-12-28,2023-12-30,2,1,South,Corporate
ORDER-01368,2023-08-11,Second Class,Furniture,Chairs,4.76,54.9,30.64,2023-08-14,2023-08-14,0,0,South,Home Office
ORDER-01369,2024-02-20,Standard Class,Furniture,Bookcases,28.18,355.2,507.44,2024-02-27,2024-02-28,1,1,West,Home Office
ORDER-01370,2024-01-05,Second Class,Furniture,Chairs,25.39,20.4,45.68,2024-01-08,2024-01-08,0,0,South,Corporate
ORDER-01371,2023-09-21,Same Day,Office Supplies,Storage,7.65,435.7,349.89,2023-09-22,2023-09-23,1,1,South,Consumer
ORDER-01372,2023-11-14,Standard Class,Office Supplies,Paper,22.38,73.6,100.27,2023-11-15,2023-11-16,1,1,West,Corporate
ORDER-01373,2023-03-25,First Class,Furniture,Furnishings,17.04,68.0,97.9,2023-03-28,2023-03-28,0,0,South,Corporate
ORDER-01374,2023-11-14,Same Day,Technology,Accessories,26.33,92.0,257.5,2023-11-15,2023-11-15,0,0,East,Home Office
ORDER-01375,2023-04-21,Same Day,Technology,Copiers,29.49,480.3,1421.69,2023-04-22,2023-04-22,0,0,South,Consumer
ORDER-01376,2023-09-08,Same Day,Office Supplies,Binders,0.92,348.1,47.63,2023-09-09,2023-09-11,2,1,North,Home Office
ORDER-01377,2024-01-18,Second Class,Technology,Phones,38.17,401.7,934.51,2024-01-20,2024-01-22,2,1,East,Corporate
ORDER-01378,2023-01-07,Same Day,Furniture,Tables,35.79,201.8,729.47,2023-01-08,2023-01-10,2,1,West,Consumer
ORDER-01379,2024-04-03,First Class,Office Supplies,Pens,18.63,171.5,272.1,2024-04-06,2024-04-07,1,1,East,Consumer
ORDER-01380,2023-03-25,Standard Class,Office Supplies,Binders,3.12,121.1,24.92,2023-03-29,2023-03-30,1,1,West,Consumer
ORDER-01381,2023-07-27,Standard Class,Technology,Copiers,37.87,242.9,477.33,2023-07-28,2023-07-30,2,1,North,Consumer
ORDER-01382,2024-01-25,First Class,Technology,Copiers,47.78,278.2,1072.32,2024-01-26,2024-01-27,1,1,North,Consumer
ORDER-01383,2023-11-10,Standard Class,Furniture,Tables,12.39,317.7,212.15,2023-11-13,2023-11-14,1,1,East,Corporate
ORDER-01384,2023-01-22,Second Class,Technology,Machines,16.51,132.3,149.91,2023-01-24,2023-01-25,1,1,South,Corporate
ORDER-01385,2024-02-14,Second Class,Furniture,Chairs,9.6,474.6,283.47,2024-02-18,2024-02-21,3,1,East,Corporate
ORDER-01386,2024-05-29,Standard Class,Technology,Machines,29.06,89.0,141.86,2024-06-03,2024-06-04,1,1,East,Home Office
ORDER-01387,2023-05-07,Second Class,Technology,Machines,8.16,483.0,248.42,2023-05-13,2023-05-16,3,1,North,Consumer
ORDER-01388,2023-01-14,First Class,Furniture,Tables,18.13,12.4,25.35,2023-01-17,2023-01-18,1,1,West,Consumer
ORDER-01389,2023-01-12,Standard Class,Technology,Phones,35.0,243.2,439.45,2023-01-17,2023-01-18,1,1,East,Corporate
ORDER-01390,2023-03-28,Standard Class,Furniture,Chairs,28.23,170.0,256.1,2023-04-02,2023-04-02,0,0,South,Consumer
ORDER-01391,2024-06-07,Standard Class,Office Supplies,Storage,19.63,227.3,241.85,2024-06-11,2024-06-12,1,1,North,Home Office
ORDER-01392,2024-06-20,Standard Class,Office Supplies,Binders,21.3,287.5,323.95,2024-06-22,2024-06-22,0,0,East,Consumer
ORDER-01393,2023-10-28,Same Day,Office Supplies,Paper,28.32,220.6,637.39,2023-10-29,2023-10-29,0,0,East,Consumer
ORDER-01394,2023-08-31,Standard Class,Technology,Machines,0.79,210.3,24.09,2023-09-02,2023-09-02,0,0,South,Home Office
ORDER-01395,2023-05-02,Second Class,Office Supplies,Paper,4.39,367.7,113.86,2023-05-05,2023-05-07,2,1,East,Corporate
ORDER-01396,2023-05-27,Standard Class,Office Supplies,Binders,44.12,344.5,772.37,2023-06-04,2023-06-06,2,1,East,Corporate
ORDER-01397,2023-12-22,Standard Class,Technology,Accessories,4.36,417.5,97.75,2023-12-25,2023-12-25,0,0,East,Consumer
ORDER-01398,2023-11-05,First Class,Technology,Accessories,35.49,128.7,376.97,2023-11-07,2023-11-09,2,1,East,Home Office
ORDER-01399,2023-10-15,First Class,Furniture,Chairs,46.04,306.7,1147.27,2023-10-19,2023-10-24,5,1,South,Corporate
ORDER-01400,2023-11-03,Standard Class,Technology,Copiers,13.9,294.7,218.77,2023-11-06,2023-11-06,0,0,East,Corporate
ORDER-01401,2023-12-18,Standard Class,Furniture,Chairs,18.84,188.0,192.96,2023-12-21,2023-12-21,0,0,East,Corporate
ORDER-01402,2023-11-08,Standard Class,Technology,Copiers,28.66,245.6,359.72,2023-11-14,2023-11-17,3,1,East,Consumer
ORDER-01403,2023-02-28,Standard Class,Furniture,Tables,44.14,160.3,373.25,2023-03-04,2023-03-05,1,1,North,Home Office
ORDER-01404,2023-02-04,Second Class,Furniture,Furnishings,47.12,75.2,223.67,2023-02-09,2023-02-09,0,0,South,Consumer
ORDER-01405,2024-03-20,Standard Class,Office Supplies,Pens,37.11,110.8,220.39,2024-03-29,2024-03-29,0,0,North,Corporate
ORDER-01406,2023-04-03,Standard Class,Office Supplies,Binders,4.79,57.2,18.98,2023-04-05,2023-04-06,1,1,North,Home Office
ORDER-01407,2023-07-26,Standard Class,Office Supplies,Binders,33.62,343.1,583.66,2023-07-31,2023-08-04,4,1,South,Consumer
ORDER-01408,2023-12-19,Same Day,Furniture,Bookcases,20.81,332.1,707.83,2023-12-20,2023-12-21,1,1,North,Corporate
ORDER-01409,2023-11-28,Same Day,Office Supplies,Storage,23.8,475.6,1151.45,2023-11-29,2023-12-01,2,1,North,Corporate
ORDER-01410,2023-06-08,Standard Class,Technology,Accessories,2.93,366.2,63.45,2023-06-12,2023-06-12,0,0,North,Consumer
ORDER-01411,2023-01-24,First Class,Office Supplies,Pens,9.96,30.8,30.1,2023-01-27,2023-01-29,2,1,South,Corporate
ORDER-01412,2024-02-08,Standard Class,Furniture,Furnishings,39.63,442.7,887.62,2024-02-15,2024-02-17,2,1,East,Corporate
ORDER-01413,2024-05-30,Standard Class,Office Supplies,Storage,22.97,432.0,501.41,2024-05-31,2024-06-01,1,1,West,Home Office
ORDER-01414,2023-12-30,First Class,Furniture,Tables,15.43,224.4,284.88,2023-12-31,2024-01-01,1,1,West,Corporate
ORDER-01415,2024-01-17,Same Day,Technology,Phones,19.51,295.0,591.83,2024-01-18,2024-01-18,0,0,South,Consumer
ORDER-01416,2024-06-15,Same Day,Technology,Phones,42.79,488.2,2108.06,2024-06-16,2024-06-17,1,1,West,Home Office
ORDER-01417,2023-06-01,Second Class,Office Supplies,Binders,37.58,268.5,611.73,2023-06-05,2023-06-09,4,1,South,Consumer
ORDER-01418,2024-02-24,Standard Class,Office Supplies,Storage,13.98,453.1,330.09,2024-02-28,2024-02-28,0,0,South,Corporate
ORDER-01419,2023-09-07,First Class,Technology,Accessories,6.32,46.1,32.12,2023-09-12,2023-09-14,2,1,West,Home Office
ORDER-01420,2023-04-27,Standard Class,Office Supplies,Pens,12.97,99.6,71.68,2023-05-03,2023-05-05,2,1,North,Home Office
ORDER-01421,2024-05-26,Second Class,Technology,Phones,46.08,223.2,625.39,2024-05-27,2024-05-28,1,1,East,Home Office
ORDER-01422,2023-12-01,Standard Class,Office Supplies,Pens,29.29,294.5,444.96,2023-12-02,2023-12-03,1,1,West,Home Office
ORDER-01423,2024-02-22,Second Class,Technology,Accessories,26.91,409.0,666.35,2024-02-28,2024-02-29,1,1,West,Consumer
ORDER-01424,2023-10-22,Standard Class,Office Supplies,Binders,30.02,494.2,753.31,2023-10-27,2023-10-28,1,1,West,Corporate
ORDER-01425,2024-01-06,Standard Class,Office Supplies,Storage,18.62,197.5,190.9,2024-01-12,2024-01-14,2,1,West,Corporate
ORDER-01426,2023-07-05,Same Day,Technology,Machines,40.45,28.5,124.37,2023-07-06,2023-07-07,1,1,South,Home Office
ORDER-01427,2023-09-03,Standard Class,Office Supplies,Storage,26.4,401.6,537.97,2023-09-04,2023-09-05,1,1,South,Corporate
ORDER-01428,2023-09-25,Second Class,Office Supplies,Pens,6.28,304.2,132.87,2023-09-29,2023-09-29,0,0,East,Consumer
ORDER-01429,2023-08-25,Standard Class,Furniture,Furnishings,6.89,103.3,51.21,2023-08-26,2023-08-28,2,1,East,Corporate
ORDER-01430,2024-06-13,Standard Class,Office Supplies,Binders,27.07,249.9,356.27,2024-06-17,2024-06-19,2,1,West,Consumer
ORDER-01431,2023-01-21,Standard Class,Office Supplies,Storage,46.86,372.4,883.29,2023-01-24,2023-01-26,2,1,West,Consumer
ORDER-01432,2024-06-03,Standard Class,Furniture,Chairs,15.76,386.4,314.18,2024-06-06,2024-06-07,1,1,West,Corporate
ORDER-01433,2023-04-10,First Class,Furniture,Furnishings,43.54,252.3,889.52,2023-04-14,2023-04-14,0,0,East,Consumer
ORDER-01434,2024-04-22,Standard Class,Office Supplies,Pens,38.32,156.1,304.37,2024-04-23,2024-04-24,1,1,West,Consumer
ORDER-01435,2023-10-25,Same Day,Technology,Phones,12.77,487.0,637.77,2023-10-26,2023-10-30,4,1,North,Consumer
ORDER-01436,2024-06-09,Second Class,Office Supplies,Paper,2.3,333.4,56.26,2024-06-15,2024-06-18,3,1,East,Consumer
ORDER-01437,2023-11-30,Standard Class,Furniture,Chairs,5.54,207.1,67.07,2023-12-04,2023-12-04,0,0,North,Home Office
ORDER-01438,2023-01-02,Second Class,Office Supplies,Pens,36.56,143.8,329.41,2023-01-05,2023-01-05,0,0,West,Corporate
ORDER-01439,2024-01-10,Second Class,Furniture,Tables,10.38,366.9,240.05,2024-01-13,2024-01-13,0,0,South,Home Office
ORDER-01440,2023-10-20,First Class,Office Supplies,Storage,18.88,124.9,208.36,2023-10-21,2023-10-22,1,1,North,Consumer
